"continent","who_region","country_region","iso3c","province_state","ts","cases","who_region_code","world_bank_income_group","world_bank_income_group_code","world_bank_income_group_gni_reference_year","world_bank_income_group_release_date"
"Africa","Eastern Mediterranean Region","Morocco","MAR",NA,2020-01-22,NA,"EMR","Lower middle income","WB_LMI","2017","2018"
"Africa","Eastern Mediterranean Region","Morocco","MAR",NA,2020-01-23,NA,"EMR","Lower middle income","WB_LMI","2017","2018"
"Africa","Eastern Mediterranean Region","Morocco","MAR",NA,2020-01-24,NA,"EMR","Lower middle income","WB_LMI","2017","2018"
"Africa","Eastern Mediterranean Region","Morocco","MAR",NA,2020-01-25,NA,"EMR","Lower middle income","WB_LMI","2017","2018"
"Africa","Eastern Mediterranean Region","Morocco","MAR",NA,2020-01-26,NA,"EMR","Lower middle income","WB_LMI","2017","2018"
"Africa","Eastern Mediterranean Region","Morocco","MAR",NA,2020-01-27,NA,"EMR","Lower middle income","WB_LMI","2017","2018"
"Africa","Eastern Mediterranean Region","Morocco","MAR",NA,2020-01-28,NA,"EMR","Lower middle income","WB_LMI","2017","2018"
"Africa","Eastern Mediterranean Region","Morocco","MAR",NA,2020-01-29,NA,"EMR","Lower middle income","WB_LMI","2017","2018"
"Africa","Eastern Mediterranean Region","Morocco","MAR",NA,2020-01-30,NA,"EMR","Lower middle income","WB_LMI","2017","2018"
"Africa","Eastern Mediterranean Region","Morocco","MAR",NA,2020-01-31,NA,"EMR","Lower middle income","WB_LMI","2017","2018"
"Africa","Eastern Mediterranean Region","Morocco","MAR",NA,2020-02-01,NA,"EMR","Lower middle income","WB_LMI","2017","2018"
"Africa","Eastern Mediterranean Region","Morocco","MAR",NA,2020-02-02,NA,"EMR","Lower middle income","WB_LMI","2017","2018"
"Africa","Eastern Mediterranean Region","Morocco","MAR",NA,2020-02-03,NA,"EMR","Lower middle income","WB_LMI","2017","2018"
"Africa","Eastern Mediterranean Region","Morocco","MAR",NA,2020-02-04,NA,"EMR","Lower middle income","WB_LMI","2017","2018"
"Africa","Eastern Mediterranean Region","Morocco","MAR",NA,2020-02-05,NA,"EMR","Lower middle income","WB_LMI","2017","2018"
"Africa","Eastern Mediterranean Region","Morocco","MAR",NA,2020-02-06,NA,"EMR","Lower middle income","WB_LMI","2017","2018"
"Africa","Eastern Mediterranean Region","Morocco","MAR",NA,2020-02-07,NA,"EMR","Lower middle income","WB_LMI","2017","2018"
"Africa","Eastern Mediterranean Region","Morocco","MAR",NA,2020-02-08,NA,"EMR","Lower middle income","WB_LMI","2017","2018"
"Africa","Eastern Mediterranean Region","Morocco","MAR",NA,2020-02-09,NA,"EMR","Lower middle income","WB_LMI","2017","2018"
"Africa","Eastern Mediterranean Region","Morocco","MAR",NA,2020-02-10,NA,"EMR","Lower middle income","WB_LMI","2017","2018"
"Africa","Eastern Mediterranean Region","Morocco","MAR",NA,2020-02-11,NA,"EMR","Lower middle income","WB_LMI","2017","2018"
"Africa","Eastern Mediterranean Region","Morocco","MAR",NA,2020-02-12,NA,"EMR","Lower middle income","WB_LMI","2017","2018"
"Africa","Eastern Mediterranean Region","Morocco","MAR",NA,2020-02-13,NA,"EMR","Lower middle income","WB_LMI","2017","2018"
"Africa","Eastern Mediterranean Region","Morocco","MAR",NA,2020-02-14,NA,"EMR","Lower middle income","WB_LMI","2017","2018"
"Africa","Eastern Mediterranean Region","Morocco","MAR",NA,2020-02-15,NA,"EMR","Lower middle income","WB_LMI","2017","2018"
"Africa","Eastern Mediterranean Region","Morocco","MAR",NA,2020-02-16,NA,"EMR","Lower middle income","WB_LMI","2017","2018"
"Africa","Eastern Mediterranean Region","Morocco","MAR",NA,2020-02-17,NA,"EMR","Lower middle income","WB_LMI","2017","2018"
"Africa","Eastern Mediterranean Region","Morocco","MAR",NA,2020-02-18,NA,"EMR","Lower middle income","WB_LMI","2017","2018"
"Africa","Eastern Mediterranean Region","Morocco","MAR",NA,2020-02-19,NA,"EMR","Lower middle income","WB_LMI","2017","2018"
"Africa","Eastern Mediterranean Region","Morocco","MAR",NA,2020-02-20,NA,"EMR","Lower middle income","WB_LMI","2017","2018"
"Africa","Eastern Mediterranean Region","Morocco","MAR",NA,2020-02-21,NA,"EMR","Lower middle income","WB_LMI","2017","2018"
"Africa","Eastern Mediterranean Region","Morocco","MAR",NA,2020-02-22,NA,"EMR","Lower middle income","WB_LMI","2017","2018"
"Africa","Eastern Mediterranean Region","Morocco","MAR",NA,2020-02-23,NA,"EMR","Lower middle income","WB_LMI","2017","2018"
"Africa","Eastern Mediterranean Region","Morocco","MAR",NA,2020-02-24,NA,"EMR","Lower middle income","WB_LMI","2017","2018"
"Africa","Eastern Mediterranean Region","Morocco","MAR",NA,2020-02-25,NA,"EMR","Lower middle income","WB_LMI","2017","2018"
"Africa","Eastern Mediterranean Region","Morocco","MAR",NA,2020-02-26,NA,"EMR","Lower middle income","WB_LMI","2017","2018"
"Africa","Eastern Mediterranean Region","Morocco","MAR",NA,2020-02-27,NA,"EMR","Lower middle income","WB_LMI","2017","2018"
"Africa","Eastern Mediterranean Region","Morocco","MAR",NA,2020-02-28,NA,"EMR","Lower middle income","WB_LMI","2017","2018"
"Africa","Eastern Mediterranean Region","Morocco","MAR",NA,2020-02-29,NA,"EMR","Lower middle income","WB_LMI","2017","2018"
"Africa","Eastern Mediterranean Region","Morocco","MAR",NA,2020-03-01,NA,"EMR","Lower middle income","WB_LMI","2017","2018"
"Africa","Eastern Mediterranean Region","Morocco","MAR",NA,2020-03-02,NA,"EMR","Lower middle income","WB_LMI","2017","2018"
"Africa","Eastern Mediterranean Region","Morocco","MAR",NA,2020-03-03,1,"EMR","Lower middle income","WB_LMI","2017","2018"
"Africa","Eastern Mediterranean Region","Morocco","MAR",NA,2020-03-04,1,"EMR","Lower middle income","WB_LMI","2017","2018"
"Africa","Eastern Mediterranean Region","Morocco","MAR",NA,2020-03-05,2,"EMR","Lower middle income","WB_LMI","2017","2018"
"Africa","Eastern Mediterranean Region","Morocco","MAR",NA,2020-03-06,2,"EMR","Lower middle income","WB_LMI","2017","2018"
"Africa","Eastern Mediterranean Region","Morocco","MAR",NA,2020-03-07,2,"EMR","Lower middle income","WB_LMI","2017","2018"
"Africa","Eastern Mediterranean Region","Morocco","MAR",NA,2020-03-08,2,"EMR","Lower middle income","WB_LMI","2017","2018"
"Africa","Eastern Mediterranean Region","Morocco","MAR",NA,2020-03-09,2,"EMR","Lower middle income","WB_LMI","2017","2018"
"Africa","Eastern Mediterranean Region","Morocco","MAR",NA,2020-03-10,2,"EMR","Lower middle income","WB_LMI","2017","2018"
"Africa","Eastern Mediterranean Region","Morocco","MAR",NA,2020-03-11,3,"EMR","Lower middle income","WB_LMI","2017","2018"
"Africa","Eastern Mediterranean Region","Morocco","MAR",NA,2020-03-12,5,"EMR","Lower middle income","WB_LMI","2017","2018"
"Africa","Eastern Mediterranean Region","Morocco","MAR",NA,2020-03-13,6,"EMR","Lower middle income","WB_LMI","2017","2018"
"Africa","Eastern Mediterranean Region","Morocco","MAR",NA,2020-03-14,7,"EMR","Lower middle income","WB_LMI","2017","2018"
"Africa","Eastern Mediterranean Region","Morocco","MAR",NA,2020-03-15,18,"EMR","Lower middle income","WB_LMI","2017","2018"
"Africa","Eastern Mediterranean Region","Morocco","MAR",NA,2020-03-16,28,"EMR","Lower middle income","WB_LMI","2017","2018"
"Africa","Eastern Mediterranean Region","Morocco","MAR",NA,2020-03-17,38,"EMR","Lower middle income","WB_LMI","2017","2018"
"Africa","Eastern Mediterranean Region","Morocco","MAR",NA,2020-03-18,38,"EMR","Lower middle income","WB_LMI","2017","2018"
"Africa","Eastern Mediterranean Region","Morocco","MAR",NA,2020-03-19,49,"EMR","Lower middle income","WB_LMI","2017","2018"
"Africa","Eastern Mediterranean Region","Morocco","MAR",NA,2020-03-20,61,"EMR","Lower middle income","WB_LMI","2017","2018"
"Africa","Eastern Mediterranean Region","Morocco","MAR",NA,2020-03-21,74,"EMR","Lower middle income","WB_LMI","2017","2018"
"Africa","Eastern Mediterranean Region","Morocco","MAR",NA,2020-03-22,86,"EMR","Lower middle income","WB_LMI","2017","2018"
"Africa","Eastern Mediterranean Region","Morocco","MAR",NA,2020-03-23,115,"EMR","Lower middle income","WB_LMI","2017","2018"
"Africa","Eastern Mediterranean Region","Morocco","MAR",NA,2020-03-24,143,"EMR","Lower middle income","WB_LMI","2017","2018"
"Africa","Eastern Mediterranean Region","Morocco","MAR",NA,2020-03-25,170,"EMR","Lower middle income","WB_LMI","2017","2018"
"Africa","Eastern Mediterranean Region","Morocco","MAR",NA,2020-03-26,225,"EMR","Lower middle income","WB_LMI","2017","2018"
"Africa","Eastern Mediterranean Region","Morocco","MAR",NA,2020-03-27,275,"EMR","Lower middle income","WB_LMI","2017","2018"
"Africa","Eastern Mediterranean Region","Morocco","MAR",NA,2020-03-28,358,"EMR","Lower middle income","WB_LMI","2017","2018"
"Africa","Eastern Mediterranean Region","Morocco","MAR",NA,2020-03-29,437,"EMR","Lower middle income","WB_LMI","2017","2018"
"Africa","Eastern Mediterranean Region","Morocco","MAR",NA,2020-03-30,516,"EMR","Lower middle income","WB_LMI","2017","2018"
"Africa","Eastern Mediterranean Region","Morocco","MAR",NA,2020-03-31,574,"EMR","Lower middle income","WB_LMI","2017","2018"
"Africa","Eastern Mediterranean Region","Morocco","MAR",NA,2020-04-01,638,"EMR","Lower middle income","WB_LMI","2017","2018"
"Africa","Eastern Mediterranean Region","Morocco","MAR",NA,2020-04-02,676,"EMR","Lower middle income","WB_LMI","2017","2018"
"Africa","Eastern Mediterranean Region","Morocco","MAR",NA,2020-04-03,735,"EMR","Lower middle income","WB_LMI","2017","2018"
"Asia","Eastern Mediterranean Region","Lebanon","LBN",NA,2020-01-21,NA,"EMR","Upper middle income","WB_UMI","2017","2018"
"Asia","Eastern Mediterranean Region","Lebanon","LBN",NA,2020-01-22,NA,"EMR","Upper middle income","WB_UMI","2017","2018"
"Asia","Eastern Mediterranean Region","Lebanon","LBN",NA,2020-01-23,NA,"EMR","Upper middle income","WB_UMI","2017","2018"
"Asia","Eastern Mediterranean Region","Lebanon","LBN",NA,2020-01-24,NA,"EMR","Upper middle income","WB_UMI","2017","2018"
"Asia","Eastern Mediterranean Region","Lebanon","LBN",NA,2020-01-25,NA,"EMR","Upper middle income","WB_UMI","2017","2018"
"Asia","Eastern Mediterranean Region","Lebanon","LBN",NA,2020-01-26,NA,"EMR","Upper middle income","WB_UMI","2017","2018"
"Asia","Eastern Mediterranean Region","Lebanon","LBN",NA,2020-01-27,NA,"EMR","Upper middle income","WB_UMI","2017","2018"
"Asia","Eastern Mediterranean Region","Lebanon","LBN",NA,2020-01-28,NA,"EMR","Upper middle income","WB_UMI","2017","2018"
"Asia","Eastern Mediterranean Region","Lebanon","LBN",NA,2020-01-29,NA,"EMR","Upper middle income","WB_UMI","2017","2018"
"Asia","Eastern Mediterranean Region","Lebanon","LBN",NA,2020-01-30,NA,"EMR","Upper middle income","WB_UMI","2017","2018"
"Asia","Eastern Mediterranean Region","Lebanon","LBN",NA,2020-01-31,NA,"EMR","Upper middle income","WB_UMI","2017","2018"
"Asia","Eastern Mediterranean Region","Lebanon","LBN",NA,2020-02-01,NA,"EMR","Upper middle income","WB_UMI","2017","2018"
"Asia","Eastern Mediterranean Region","Lebanon","LBN",NA,2020-02-02,NA,"EMR","Upper middle income","WB_UMI","2017","2018"
"Asia","Eastern Mediterranean Region","Lebanon","LBN",NA,2020-02-03,NA,"EMR","Upper middle income","WB_UMI","2017","2018"
"Asia","Eastern Mediterranean Region","Lebanon","LBN",NA,2020-02-04,NA,"EMR","Upper middle income","WB_UMI","2017","2018"
"Asia","Eastern Mediterranean Region","Lebanon","LBN",NA,2020-02-05,NA,"EMR","Upper middle income","WB_UMI","2017","2018"
"Asia","Eastern Mediterranean Region","Lebanon","LBN",NA,2020-02-06,NA,"EMR","Upper middle income","WB_UMI","2017","2018"
"Asia","Eastern Mediterranean Region","Lebanon","LBN",NA,2020-02-07,NA,"EMR","Upper middle income","WB_UMI","2017","2018"
"Asia","Eastern Mediterranean Region","Lebanon","LBN",NA,2020-02-08,NA,"EMR","Upper middle income","WB_UMI","2017","2018"
"Asia","Eastern Mediterranean Region","Lebanon","LBN",NA,2020-02-09,NA,"EMR","Upper middle income","WB_UMI","2017","2018"
"Asia","Eastern Mediterranean Region","Lebanon","LBN",NA,2020-02-10,NA,"EMR","Upper middle income","WB_UMI","2017","2018"
"Asia","Eastern Mediterranean Region","Lebanon","LBN",NA,2020-02-11,NA,"EMR","Upper middle income","WB_UMI","2017","2018"
"Asia","Eastern Mediterranean Region","Lebanon","LBN",NA,2020-02-12,NA,"EMR","Upper middle income","WB_UMI","2017","2018"
"Asia","Eastern Mediterranean Region","Lebanon","LBN",NA,2020-02-13,NA,"EMR","Upper middle income","WB_UMI","2017","2018"
"Asia","Eastern Mediterranean Region","Lebanon","LBN",NA,2020-02-14,NA,"EMR","Upper middle income","WB_UMI","2017","2018"
"Asia","Eastern Mediterranean Region","Lebanon","LBN",NA,2020-02-15,NA,"EMR","Upper middle income","WB_UMI","2017","2018"
"Asia","Eastern Mediterranean Region","Lebanon","LBN",NA,2020-02-16,NA,"EMR","Upper middle income","WB_UMI","2017","2018"
"Asia","Eastern Mediterranean Region","Lebanon","LBN",NA,2020-02-17,NA,"EMR","Upper middle income","WB_UMI","2017","2018"
"Asia","Eastern Mediterranean Region","Lebanon","LBN",NA,2020-02-18,NA,"EMR","Upper middle income","WB_UMI","2017","2018"
"Asia","Eastern Mediterranean Region","Lebanon","LBN",NA,2020-02-19,NA,"EMR","Upper middle income","WB_UMI","2017","2018"
"Asia","Eastern Mediterranean Region","Lebanon","LBN",NA,2020-02-20,NA,"EMR","Upper middle income","WB_UMI","2017","2018"
"Asia","Eastern Mediterranean Region","Lebanon","LBN",NA,2020-02-21,NA,"EMR","Upper middle income","WB_UMI","2017","2018"
"Asia","Eastern Mediterranean Region","Lebanon","LBN",NA,2020-02-22,1,"EMR","Upper middle income","WB_UMI","2017","2018"
"Asia","Eastern Mediterranean Region","Lebanon","LBN",NA,2020-02-23,1,"EMR","Upper middle income","WB_UMI","2017","2018"
"Asia","Eastern Mediterranean Region","Lebanon","LBN",NA,2020-02-24,1,"EMR","Upper middle income","WB_UMI","2017","2018"
"Asia","Eastern Mediterranean Region","Lebanon","LBN",NA,2020-02-25,1,"EMR","Upper middle income","WB_UMI","2017","2018"
"Asia","Eastern Mediterranean Region","Lebanon","LBN",NA,2020-02-26,1,"EMR","Upper middle income","WB_UMI","2017","2018"
"Asia","Eastern Mediterranean Region","Lebanon","LBN",NA,2020-02-27,2,"EMR","Upper middle income","WB_UMI","2017","2018"
"Asia","Eastern Mediterranean Region","Lebanon","LBN",NA,2020-02-28,2,"EMR","Upper middle income","WB_UMI","2017","2018"
"Asia","Eastern Mediterranean Region","Lebanon","LBN",NA,2020-02-29,2,"EMR","Upper middle income","WB_UMI","2017","2018"
"Asia","Eastern Mediterranean Region","Lebanon","LBN",NA,2020-03-01,2,"EMR","Upper middle income","WB_UMI","2017","2018"
"Asia","Eastern Mediterranean Region","Lebanon","LBN",NA,2020-03-02,10,"EMR","Upper middle income","WB_UMI","2017","2018"
"Asia","Eastern Mediterranean Region","Lebanon","LBN",NA,2020-03-03,13,"EMR","Upper middle income","WB_UMI","2017","2018"
"Asia","Eastern Mediterranean Region","Lebanon","LBN",NA,2020-03-04,13,"EMR","Upper middle income","WB_UMI","2017","2018"
"Asia","Eastern Mediterranean Region","Lebanon","LBN",NA,2020-03-05,13,"EMR","Upper middle income","WB_UMI","2017","2018"
"Asia","Eastern Mediterranean Region","Lebanon","LBN",NA,2020-03-06,16,"EMR","Upper middle income","WB_UMI","2017","2018"
"Asia","Eastern Mediterranean Region","Lebanon","LBN",NA,2020-03-07,22,"EMR","Upper middle income","WB_UMI","2017","2018"
"Asia","Eastern Mediterranean Region","Lebanon","LBN",NA,2020-03-08,28,"EMR","Upper middle income","WB_UMI","2017","2018"
"Asia","Eastern Mediterranean Region","Lebanon","LBN",NA,2020-03-09,32,"EMR","Upper middle income","WB_UMI","2017","2018"
"Asia","Eastern Mediterranean Region","Lebanon","LBN",NA,2020-03-10,41,"EMR","Upper middle income","WB_UMI","2017","2018"
"Asia","Eastern Mediterranean Region","Lebanon","LBN",NA,2020-03-11,41,"EMR","Upper middle income","WB_UMI","2017","2018"
"Asia","Eastern Mediterranean Region","Lebanon","LBN",NA,2020-03-12,66,"EMR","Upper middle income","WB_UMI","2017","2018"
"Asia","Eastern Mediterranean Region","Lebanon","LBN",NA,2020-03-13,66,"EMR","Upper middle income","WB_UMI","2017","2018"
"Asia","Eastern Mediterranean Region","Lebanon","LBN",NA,2020-03-14,77,"EMR","Upper middle income","WB_UMI","2017","2018"
"Asia","Eastern Mediterranean Region","Lebanon","LBN",NA,2020-03-15,93,"EMR","Upper middle income","WB_UMI","2017","2018"
"Asia","Eastern Mediterranean Region","Lebanon","LBN",NA,2020-03-16,99,"EMR","Upper middle income","WB_UMI","2017","2018"
"Asia","Eastern Mediterranean Region","Lebanon","LBN",NA,2020-03-17,109,"EMR","Upper middle income","WB_UMI","2017","2018"
"Asia","Eastern Mediterranean Region","Lebanon","LBN",NA,2020-03-18,120,"EMR","Upper middle income","WB_UMI","2017","2018"
"Asia","Eastern Mediterranean Region","Lebanon","LBN",NA,2020-03-19,133,"EMR","Upper middle income","WB_UMI","2017","2018"
"Asia","Eastern Mediterranean Region","Lebanon","LBN",NA,2020-03-20,149,"EMR","Upper middle income","WB_UMI","2017","2018"
"Asia","Eastern Mediterranean Region","Lebanon","LBN",NA,2020-03-21,163,"EMR","Upper middle income","WB_UMI","2017","2018"
"Asia","Eastern Mediterranean Region","Lebanon","LBN",NA,2020-03-22,206,"EMR","Upper middle income","WB_UMI","2017","2018"
"Asia","Eastern Mediterranean Region","Lebanon","LBN",NA,2020-03-23,248,"EMR","Upper middle income","WB_UMI","2017","2018"
"Asia","Eastern Mediterranean Region","Lebanon","LBN",NA,2020-03-24,267,"EMR","Upper middle income","WB_UMI","2017","2018"
"Asia","Eastern Mediterranean Region","Lebanon","LBN",NA,2020-03-25,304,"EMR","Upper middle income","WB_UMI","2017","2018"
"Asia","Eastern Mediterranean Region","Lebanon","LBN",NA,2020-03-26,333,"EMR","Upper middle income","WB_UMI","2017","2018"
"Asia","Eastern Mediterranean Region","Lebanon","LBN",NA,2020-03-27,368,"EMR","Upper middle income","WB_UMI","2017","2018"
"Asia","Eastern Mediterranean Region","Lebanon","LBN",NA,2020-03-28,391,"EMR","Upper middle income","WB_UMI","2017","2018"
"Asia","Eastern Mediterranean Region","Lebanon","LBN",NA,2020-03-29,412,"EMR","Upper middle income","WB_UMI","2017","2018"
"Asia","Eastern Mediterranean Region","Lebanon","LBN",NA,2020-03-30,438,"EMR","Upper middle income","WB_UMI","2017","2018"
"Asia","Eastern Mediterranean Region","Lebanon","LBN",NA,2020-03-31,446,"EMR","Upper middle income","WB_UMI","2017","2018"
"Asia","Eastern Mediterranean Region","Lebanon","LBN",NA,2020-04-01,463,"EMR","Upper middle income","WB_UMI","2017","2018"
"Asia","Eastern Mediterranean Region","Lebanon","LBN",NA,2020-04-02,479,"EMR","Upper middle income","WB_UMI","2017","2018"
"Asia","Eastern Mediterranean Region","Lebanon","LBN",NA,2020-04-03,508,"EMR","Upper middle income","WB_UMI","2017","2018"
"Africa","Eastern Mediterranean Region","Tunisia","TUN",NA,2020-01-21,NA,"EMR","Lower middle income","WB_LMI","2017","2018"
"Africa","Eastern Mediterranean Region","Tunisia","TUN",NA,2020-01-22,NA,"EMR","Lower middle income","WB_LMI","2017","2018"
"Africa","Eastern Mediterranean Region","Tunisia","TUN",NA,2020-01-23,NA,"EMR","Lower middle income","WB_LMI","2017","2018"
"Africa","Eastern Mediterranean Region","Tunisia","TUN",NA,2020-01-24,NA,"EMR","Lower middle income","WB_LMI","2017","2018"
"Africa","Eastern Mediterranean Region","Tunisia","TUN",NA,2020-01-25,NA,"EMR","Lower middle income","WB_LMI","2017","2018"
"Africa","Eastern Mediterranean Region","Tunisia","TUN",NA,2020-01-26,NA,"EMR","Lower middle income","WB_LMI","2017","2018"
"Africa","Eastern Mediterranean Region","Tunisia","TUN",NA,2020-01-27,NA,"EMR","Lower middle income","WB_LMI","2017","2018"
"Africa","Eastern Mediterranean Region","Tunisia","TUN",NA,2020-01-28,NA,"EMR","Lower middle income","WB_LMI","2017","2018"
