"continent","iso3c","country_region","province_state","confirmed","dead","recovered","lat","lon","update","data_update","who_region_code","who_region","world_bank_income_group","world_bank_income_group_code","world_bank_income_group_gni_reference_year","world_bank_income_group_release_date"
"Europe","ISL","Iceland",NA,50,0,0,64.9631,-19.0208,2020-03-07 18:13:27,2020-03-07,"EUR","Europe","High income","WB_HI","2017","2018"
"Asia","THA","Thailand",NA,50,1,31,15,101,2020-03-07 10:13:23,2020-03-07,"SEAR","South-East Asia","Upper middle income","WB_UMI","2017","2018"
"Europe","GRC","Greece",NA,46,0,0,39.0742,21.8243,2020-03-07 18:13:27,2020-03-07,"EUR","Europe","High income","WB_HI","2017","2018"
"Asia","TWN","Taiwan","Taiwan",45,1,12,23.7,121,2020-03-06 12:43:03,2020-03-07,NA,NA,NA,NA,NA,NA
"Americas","USA","US","Unassigned Location (From Diamond Princess)",45,0,0,35.4437,139.638,2020-03-02 19:53:03,2020-03-07,"AMR","Americas","High income","WB_HI","2017","2018"
"Asia","ARE","United Arab Emirates",NA,45,0,7,24,54,2020-03-07 10:13:22,2020-03-07,"EMR","Eastern Mediterranean","High income","WB_HI","2017","2018"
"Asia","IND","India",NA,34,0,3,21,78,2020-03-07 18:13:27,2020-03-07,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Americas","USA","US","Santa Clara County, CA",32,0,1,37.3541,-121.9552,2020-03-07 23:43:03,2020-03-07,"AMR","Americas","High income","WB_HI","2017","2018"
"Oceania","AUS","Australia","New South Wales",28,1,4,-33.8688,151.2093,2020-03-07 02:03:30,2020-03-07,"WPR","Western Pacific","High income","WB_HI","2017","2018"
"Americas","CAN","Canada","Toronto, ON",27,0,3,43.6532,-79.3832,2020-03-07 03:53:03,2020-03-07,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Snohomish County, WA",27,1,0,48.033,-121.8339,2020-03-07 20:23:03,2020-03-07,"AMR","Americas","High income","WB_HI","2017","2018"
"Europe","DNK","Denmark",NA,23,0,1,56.2639,9.5018,2020-03-06 13:03:12,2020-03-07,"EUR","Europe","High income","WB_HI","2017","2018"
"Europe","SMR","San Marino",NA,23,1,0,43.9424,12.4578,2020-03-07 02:13:08,2020-03-07,"EUR","Europe","High income","WB_HI","2017","2018"
"Asia","LBN","Lebanon",NA,22,0,1,33.8547,35.8623,2020-03-06 20:33:03,2020-03-07,"EMR","Eastern Mediterranean","Upper middle income","WB_UMI","2017","2018"
"Asia","PSE","Palestine",NA,22,0,0,31.9522,35.2332,2020-03-07 02:23:06,2020-03-07,NA,NA,"Lower middle income","WB_LMI","2017","2018"
"Americas","CAN","Canada","British Columbia",21,0,4,49.2827,-123.1207,2020-03-07 03:53:03,2020-03-07,"AMR","Americas","High income","WB_HI","2017","2018"
"Asia","ISR","Israel",NA,21,0,2,31,35,2020-03-06 20:33:03,2020-03-07,"EUR","Europe","High income","WB_HI","2017","2018"
"Americas","USA","US","Grand Princess Cruise Ship",21,0,0,37.6489,-122.6655,2020-03-07 01:33:02,2020-03-07,"AMR","Americas","High income","WB_HI","2017","2018"
"Europe","PRT","Portugal",NA,20,0,0,39.3999,-8.2245,2020-03-07 18:33:02,2020-03-07,"EUR","Europe","High income","WB_HI","2017","2018"
"Europe","CZE","Czech Republic",NA,19,0,0,49.8175,15.473,2020-03-07 02:03:29,2020-03-07,"EUR","Europe","High income","WB_HI","2017","2018"
"Europe","IRL","Ireland",NA,18,0,0,53.1424,-7.6921,2020-03-06 20:43:03,2020-03-07,"EUR","Europe","High income","WB_HI","2017","2018"
"Asia","CHN","Mainland China","Qinghai",18,0,18,35.7452,95.9956,2020-02-21 04:43:02,2020-03-07,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Asia","VNM","Vietnam",NA,18,0,16,16,108,2020-03-07 10:13:23,2020-03-07,"WPR","Western Pacific","Lower middle income","WB_LMI","2017","2018"
"Africa","DZA","Algeria",NA,17,0,0,28.0339,1.6596,2020-03-06 01:29:39,2020-03-07,"AFR","Africa","Upper middle income","WB_UMI","2017","2018"
"Asia","OMN","Oman",NA,16,0,2,21,57,2020-03-05 17:53:02,2020-03-07,"EMR","Eastern Mediterranean","High income","WB_HI","2017","2018"
"Africa","EGY","Egypt",NA,15,0,1,26,30,2020-03-06 13:03:13,2020-03-07,"EMR","Eastern Mediterranean","Lower middle income","WB_LMI","2017","2018"
"Europe","FIN","Finland",NA,15,0,1,64,26,2020-03-06 13:03:12,2020-03-07,"EUR","Europe","High income","WB_HI","2017","2018"
"Americas","USA","US","Los Angeles, CA",14,0,0,34.0522,-118.2437,2020-03-07 23:53:03,2020-03-07,"AMR","Americas","High income","WB_HI","2017","2018"
"Oceania","AUS","Australia","Queensland",13,0,8,-28.0167,153.4,2020-03-05 17:33:06,2020-03-07,"WPR","Western Pacific","High income","WB_HI","2017","2018"
"Americas","BRA","Brazil",NA,13,0,0,-14.235,-51.9253,2020-03-06 20:33:03,2020-03-07,"AMR","Americas","Upper middle income","WB_UMI","2017","2018"
"Americas","ECU","Ecuador",NA,13,0,0,-1.8312,-78.1834,2020-03-05 17:53:02,2020-03-07,"AMR","Americas","Upper middle income","WB_UMI","2017","2018"
"Europe","RUS","Russia",NA,13,0,2,60,90,2020-03-06 20:43:03,2020-03-07,"EUR","Europe","Upper middle income","WB_UMI","2017","2018"
"Europe","HRV","Croatia",NA,12,0,0,45.1,15.2,2020-03-07 10:13:23,2020-03-07,"EUR","Europe","High income","WB_HI","2017","2018"
"Oceania","AUS","Australia","Victoria",11,0,7,-37.8136,144.9631,2020-03-07 02:03:30,2020-03-07,"WPR","Western Pacific","High income","WB_HI","2017","2018"
"Americas","USA","US","New York County, NY",11,0,0,40.7128,-74.006,2020-03-07 18:23:05,2020-03-07,"AMR","Americas","High income","WB_HI","2017","2018"
"Europe","EST","Estonia",NA,10,0,0,58.5953,25.0136,2020-03-06 13:03:13,2020-03-07,"EUR","Europe","High income","WB_HI","2017","2018"
"Asia","MAC","Macau","Macau",10,0,10,22.1667,113.55,2020-03-06 10:23:03,2020-03-07,NA,NA,"High income","WB_HI","2017","2018"
"Asia","AZE","Azerbaijan",NA,9,0,0,40.1431,47.5769,2020-03-07 02:13:09,2020-03-07,"EUR","Europe","Upper middle income","WB_UMI","2017","2018"
"Europe","ROU","Romania",NA,9,0,3,45.9432,24.9668,2020-03-07 10:13:23,2020-03-07,"EUR","Europe","Upper middle income","WB_UMI","2017","2018"
"Americas","USA","US","San Francisco County, CA",9,0,0,37.7749,-122.4194,2020-03-07 23:53:03,2020-03-07,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","ARG","Argentina",NA,8,0,0,-38.4161,-63.6167,2020-03-07 02:13:09,2020-03-07,"AMR","Americas","High income","WB_HI","2017","2018"
"Asia","QAT","Qatar",NA,8,0,0,25.3548,51.1839,2020-03-04 00:03:15,2020-03-07,"EMR","Eastern Mediterranean","High income","WB_HI","2017","2018"
"Oceania","AUS","Australia","South Australia",7,0,2,-34.9285,138.6007,2020-03-06 04:23:08,2020-03-07,"WPR","Western Pacific","High income","WB_HI","2017","2018"
"Europe","SVN","Slovenia",NA,7,0,0,46.1512,14.9955,2020-03-06 15:33:03,2020-03-07,"EUR","Europe","High income","WB_HI","2017","2018"
"Europe","BLR","Belarus",NA,6,0,0,53.7098,27.9534,2020-03-04 12:43:03,2020-03-07,"EUR","Europe","Upper middle income","WB_UMI","2017","2018"
"Americas","MEX","Mexico",NA,6,0,1,23,-102,2020-03-06 16:43:04,2020-03-07,"AMR","Americas","Upper middle income","WB_UMI","2017","2018"
"Asia","PAK","Pakistan",NA,6,0,0,30.3753,69.3451,2020-03-06 13:03:12,2020-03-07,"EMR","Eastern Mediterranean","Lower middle income","WB_LMI","2017","2018"
"Asia","PHL","Philippines",NA,6,1,1,13,122,2020-03-07 10:13:23,2020-03-07,"WPR","Western Pacific","Lower middle income","WB_LMI","2017","2018"
"Americas","USA","US","Cook County, IL",6,0,2,41.7377,-87.6976,2020-03-07 01:53:03,2020-03-07,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","GUF","French Guiana",NA,5,0,0,3.9339,-53.1258,2020-03-07 03:23:05,2020-03-07,NA,NA,NA,NA,"2017","2018"
"Oceania","NZL","New Zealand",NA,5,0,0,-40.9006,174.886,2020-03-07 02:03:29,2020-03-07,"WPR","Western Pacific","High income","WB_HI","2017","2018"
"Europe","POL","Poland",NA,5,0,0,51.9194,19.1451,2020-03-06 16:43:04,2020-03-07,"EUR","Europe","High income","WB_HI","2017","2018"
"Asia","SAU","Saudi Arabia",NA,5,0,0,24,45,2020-03-05 17:53:03,2020-03-07,"EMR","Eastern Mediterranean","High income","WB_HI","2017","2018"
"Americas","USA","US","Harris County, TX",5,0,0,29.7752,-95.3103,2020-03-07 05:13:03,2020-03-07,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Placer County, CA",5,1,0,39.0916,-120.8039,2020-03-06 23:13:07,2020-03-07,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Unassigned Location, WA",5,0,0,47.7511,-120.7401,2020-03-06 00:33:03,2020-03-07,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","CHL","Chile",NA,4,0,0,-35.6751,-71.543,2020-03-05 18:13:04,2020-03-07,"AMR","Americas","High income","WB_HI","2017","2018"
"Asia","GEO","Georgia",NA,4,0,0,42.3154,43.3569,2020-03-05 13:53:03,2020-03-07,"EUR","Europe","Lower middle income","WB_LMI","2017","2018"
"Europe","HUN","Hungary",NA,4,0,0,47.1625,19.5033,2020-03-07 03:53:03,2020-03-07,"EUR","Europe","High income","WB_HI","2017","2018"
"Asia","IDN","Indonesia",NA,4,0,0,-0.7893,113.9213,2020-03-06 12:33:03,2020-03-07,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Africa","SEN","Senegal",NA,4,0,0,14.4974,-14.4524,2020-03-04 20:43:02,2020-03-07,"AFR","Africa","Low income","WB_LI","2017","2018"
"Americas","USA","US","Bergen County, NJ",4,0,0,40.9263,-74.077,2020-03-07 02:53:02,2020-03-07,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Nassau County, NY",4,0,0,40.6546,-73.5594,2020-03-07 00:03:28,2020-03-07,"AMR","Americas","High income","WB_HI","2017","2018"
"Oceania","AUS","Australia","Western Australia",3,1,0,-31.9505,115.8605,2020-03-05 17:13:35,2020-03-07,"WPR","Western Pacific","High income","WB_HI","2017","2018"
"Europe","BIH","Bosnia and Herzegovina",NA,3,0,0,43.9159,17.6791,2020-03-07 02:13:09,2020-03-07,"EUR","Europe","Upper middle income","WB_UMI","2017","2018"
"Americas","CAN","Canada","Montreal, QC",3,0,0,45.5017,-73.5673,2020-03-07 02:23:08,2020-03-07,"AMR","Americas","High income","WB_HI","2017","2018"
"Europe","MLT","Malta",NA,3,0,0,35.9375,14.3754,2020-03-07 20:43:03,2020-03-07,"EUR","Europe","High income","WB_HI","2017","2018"
"Europe","MKD","North Macedonia",NA,3,0,0,41.6086,21.7453,2020-03-06 20:23:11,2020-03-07,"EUR","Europe","Upper middle income","WB_UMI","2017","2018"
"Americas","BLM","Saint Barthelemy",NA,3,0,0,17.9,-62.8333,2020-03-04 02:43:03,2020-03-07,NA,NA,NA,NA,NA,NA
"Americas","USA","US","Contra Costa County, CA",3,0,0,37.8534,-121.9018,2020-03-06 19:43:02,2020-03-07,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Douglas County, CO",3,0,0,39.2587,-104.9389,2020-03-07 01:53:03,2020-03-07,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Fort Bend County, TX",3,0,0,29.5693,-95.8143,2020-03-07 02:03:30,2020-03-07,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Fulton County, GA",3,0,0,33.8034,-84.3963,2020-03-07 16:53:03,2020-03-07,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Maricopa County, AZ",3,0,1,33.2918,-112.4291,2020-03-07 19:53:02,2020-03-07,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Montgomery County, MD",3,0,0,39.1547,-77.2405,2020-03-06 04:03:17,2020-03-07,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Orange County, CA",3,0,0,33.7879,-117.8531,2020-03-04 02:13:11,2020-03-07,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Providence County, RI",3,0,0,41.8882,-71.4774,2020-03-07 02:23:08,2020-03-07,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","San Diego County, CA",3,0,1,32.7157,-117.1611,2020-03-05 20:33:03,2020-03-07,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Suffolk County, MA",3,0,1,42.3601,-71.0589,2020-03-06 18:33:03,2020-03-07,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Washington County, OR",3,0,0,45.547,-123.1386,2020-03-07 20:13:14,2020-03-07,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","DOM","Dominican Republic",NA,2,0,0,18.7357,-70.1627,2020-03-06 15:33:03,2020-03-07,"AMR","Americas","Upper middle income","WB_UMI","2017","2018"
"Europe","LUX","Luxembourg",NA,2,0,0,49.8153,6.1296,2020-03-06 01:29:39,2020-03-07,"EUR","Europe","High income","WB_HI","2017","2018"
"Americas","MTQ","Martinique",NA,2,0,0,14.6415,-61.0242,2020-03-07 03:23:05,2020-03-07,NA,NA,NA,NA,"2017","2018"
"Africa","MAR","Morocco",NA,2,0,0,31.7917,-7.0926,2020-03-05 13:53:03,2020-03-07,"EMR","Eastern Mediterranean","Lower middle income","WB_LMI","2017","2018"
"Americas","USA","US","Norfolk County, MA",2,0,0,42.1767,-71.1449,2020-03-06 18:33:03,2020-03-07,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Alameda County, CA",2,0,0,37.6017,-121.7195,2020-03-07 13:13:14,2020-03-07,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Broward County, FL",2,0,0,26.1901,-80.3659,2020-03-07 04:43:02,2020-03-07,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Denver County, CO",2,0,0,39.7392,-104.9903,2020-03-06 23:33:02,2020-03-07,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Fairfield County, CT",2,0,0,41.256,-73.3709,2020-03-07 20:13:14,2020-03-07,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Floyd County, GA",2,0,0,34.2829,-85.2308,2020-03-07 16:53:03,2020-03-07,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Grafton County, NH",2,0,0,43.9088,-71.826,2020-03-03 23:33:03,2020-03-07,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Hillsborough, FL",2,0,0,27.9904,-82.3018,2020-03-03 18:33:02,2020-03-07,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Lee County, FL",2,0,0,26.663,-81.9535,2020-03-07 16:43:02,2020-03-07,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Pinal County, AZ",2,0,0,32.8162,-111.2845,2020-03-07 17:13:23,2020-03-07,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Rockland County, NY",2,0,0,41.1489,-73.983,2020-03-07 16:43:02,2020-03-07,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Sacramento County, CA",2,0,0,38.4747,-121.3542,2020-02-27 20:33:02,2020-03-07,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","San Benito, CA",2,0,0,36.5761,-120.9876,2020-02-03 03:53:02,2020-03-07,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","San Mateo, CA",2,0,0,37.563,-122.3255,2020-03-03 00:43:02,2020-03-07,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Saratoga County, NY",2,0,0,43.0324,-73.936,2020-03-07 18:23:05,2020-03-07,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Summit County, CO",2,0,0,39.5912,-106.064,2020-03-06 01:29:39,2020-03-07,"AMR","Americas","High income","WB_HI","2017","2018"
"Asia","AFG","Afghanistan",NA,1,0,0,33,65,2020-02-24 23:33:02,2020-03-07,"EMR","Eastern Mediterranean","Low income","WB_LI","2017","2018"
"Europe","AND","Andorra",NA,1,0,0,42.5063,1.5218,2020-03-02 20:23:16,2020-03-07,"EUR","Europe","High income","WB_HI","2017","2018"
"Asia","ARM","Armenia",NA,1,0,0,40.0691,45.0382,2020-03-01 19:53:02,2020-03-07,"EUR","Europe","Upper middle income","WB_UMI","2017","2018"
"Oceania","AUS","Australia","Tasmania",1,0,0,-41.4545,145.9707,2020-03-02 20:53:02,2020-03-07,"WPR","Western Pacific","High income","WB_HI","2017","2018"
"Asia","BTN","Bhutan",NA,1,0,0,27.5142,90.4336,2020-03-06 15:43:02,2020-03-07,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","KHM","Cambodia",NA,1,0,1,11.55,104.9167,2020-02-12 07:43:02,2020-03-07,"WPR","Western Pacific","Lower middle income","WB_LMI","2017","2018"
"Africa","CMR","Cameroon",NA,1,0,0,3.848,11.5021,2020-03-06 15:43:02,2020-03-07,"AFR","Africa","Lower middle income","WB_LMI","2017","2018"
"Americas","CAN","Canada","Calgary, Alberta",1,0,0,51.0447,-114.0719,2020-03-06 13:13:34,2020-03-07,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","CAN","Canada","Edmonton, Alberta",1,0,0,53.5461,-113.4938,2020-03-07 02:23:08,2020-03-07,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","CAN","Canada","London, ON",1,0,1,42.9849,-81.2453,2020-02-12 18:53:03,2020-03-07,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","COL","Colombia",NA,1,0,0,4.5709,-74.2973,2020-03-07 00:43:02,2020-03-07,"AMR","Americas","Upper middle income","WB_UMI","2017","2018"
"Americas","CRI","Costa Rica",NA,1,0,0,9.7489,-83.7534,2020-03-07 00:43:02,2020-03-07,"AMR","Americas","Upper middle income","WB_UMI","2017","2018"
"Europe","FRO","Faroe Islands",NA,1,0,0,61.8926,-6.9118,2020-03-04 12:53:03,2020-03-07,NA,NA,"High income","WB_HI","2017","2018"
"Europe","GIB","Gibraltar",NA,1,0,0,36.1408,-5.3536,2020-03-04 13:03:13,2020-03-07,NA,NA,"High income","WB_HI","2017","2018"
"Asia","JOR","Jordan",NA,1,0,0,31.24,36.51,2020-03-03 15:33:02,2020-03-07,"EMR","Eastern Mediterranean","Upper middle income","WB_UMI","2017","2018"
"Europe","LVA","Latvia",NA,1,0,0,56.8796,24.6032,2020-03-04 01:33:07,2020-03-07,"EUR","Europe","High income","WB_HI","2017","2018"
"Europe","LIE","Liechtenstein",NA,1,0,0,47.14,9.55,2020-03-04 01:33:07,2020-03-07,NA,NA,"High income","WB_HI","2017","2018"
"Europe","LTU","Lithuania",NA,1,0,0,55.1694,23.8813,2020-02-28 16:23:03,2020-03-07,"EUR","Europe","High income","WB_HI","2017","2018"
"Asia","CHN","Mainland China","Tibet",1,0,1,31.6927,88.0924,2020-02-12 06:43:02,2020-03-07,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Europe","MCO","Monaco",NA,1,0,0,43.7333,7.4167,2020-02-29 00:33:01,2020-03-07,"EUR","Europe","High income","WB_HI","2017","2018"
"Asia","NPL","Nepal",NA,1,0,1,28.1667,84.25,2020-02-12 14:43:03,2020-03-07,"SEAR","South-East Asia","Low income","WB_LI","2017","2018"
"Africa","NGA","Nigeria",NA,1,0,0,9.082,8.6753,2020-02-28 16:23:03,2020-03-07,"AFR","Africa","Lower middle income","WB_LMI","2017","2018"
"Americas","PER","Peru",NA,1,0,0,-9.19,-75.0152,2020-03-06 15:43:02,2020-03-07,"AMR","Americas","Upper middle income","WB_UMI","2017","2018"
"Europe","SRB","Serbia",NA,1,0,0,44.0165,21.0059,2020-03-06 15:43:02,2020-03-07,"EUR","Europe","Upper middle income","WB_UMI","2017","2018"
"Europe","SVK","Slovakia",NA,1,0,0,48.669,19.699,2020-03-06 13:03:14,2020-03-07,"EUR","Europe","High income","WB_HI","2017","2018"
"Africa","ZAF","South Africa",NA,1,0,0,-30.5595,22.9375,2020-03-06 15:43:02,2020-03-07,"AFR","Africa","Upper middle income","WB_UMI","2017","2018"
"Asia","LKA","Sri Lanka",NA,1,0,1,7,81,2020-02-08 03:43:03,2020-03-07,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Africa","TGO","Togo",NA,1,0,0,8.6195,0.8248,2020-03-07 02:13:09,2020-03-07,"AFR","Africa","Low income","WB_LI","2017","2018"
"Africa","TUN","Tunisia",NA,1,0,0,34,9,2020-03-04 01:33:07,2020-03-07,"EMR","Eastern Mediterranean","Lower middle income","WB_LMI","2017","2018"
"Americas","USA","US","Charleston County, SC",1,0,0,32.7957,-79.7848,2020-03-07 01:53:03,2020-03-07,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Chatham County, NC",1,0,0,35.7211,-79.1781,2020-03-06 16:13:15,2020-03-07,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Clark County, NV",1,0,0,36.0796,-115.094,2020-03-05 20:53:03,2020-03-07,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Clark County, WA",1,0,0,45.7466,-122.5194,2020-03-07 20:03:07,2020-03-07,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Cobb County, GA",1,0,0,33.8999,-84.5641,2020-03-07 16:53:03,2020-03-07,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Davis County, UT",1,0,0,40.9629,-112.0953,2020-03-07 04:43:02,2020-03-07,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Delaware County, PA",1,0,0,39.9078,-75.3879,2020-03-06 15:33:03,2020-03-07,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Douglas County, NE",1,0,0,41.3148,-96.1951,2020-03-06 23:33:02,2020-03-07,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","El Paso County, CO",1,0,0,38.9108,-104.4723,2020-03-07 01:13:21,2020-03-07,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Fayette County, KY",1,0,0,38.0606,-84.4803,2020-03-06 23:23:03,2020-03-07,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Grant County, WA",1,0,0,47.1981,-119.3732,2020-03-05 20:23:07,2020-03-07,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Honolulu County, HI",1,0,0,21.307,-157.8584,2020-03-07 02:03:30,2020-03-07,"AMR","Americas","High income","WB_HI","2017","2018"
